waypoint_id,x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag,traffic_light_detection,target_traffic_light_camera,start,goal,stop_point,detection_range_front_l,detection_range_front_r,detection_range_rear_l,detection_range_rear_r,fatal_area_left,fatal_area_right,cargo_left,cargo_right,obstacle_detection_distance_change,winker_point,obstacle_sensor_range,mode_change,attention_broadcast,inter_vehicular_distance,minimum_target_point_distance,target_point_ratio,voxel_leaf_size,local_max_slope,preliminary_output,route_change,pause_point,pause_time,cross_point,cross_point_detection_area_left,cross_point_detection_area_right,cross_point_detection_area_front,cross_point_detection_area_back
510,94408.748,77789.7564,35.4498,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
511,94408.5045,77788.7865,35.453,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
512,94408.2609,77787.8166,35.4561,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
513,94408.0174,77786.8467,35.4593,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
514,94407.7739,77785.8768,35.4624,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
515,94407.5304,77784.9069,35.4656,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
516,94407.2868,77783.937,35.4687,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
517,94407.0433,77782.9672,35.4719,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
518,94406.7998,77781.9973,35.475,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
519,94406.5562,77781.0274,35.4782,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
520,94406.3127,77780.0575,35.4813,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
521,94406.0692,77779.0876,35.4844,-1.8168,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
522,94405.9988,77778.8073,35.4854,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
523,94405.7607,77777.836,35.4857,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
524,94405.5226,77776.8648,35.486,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
525,94405.2845,77775.8935,35.4863,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
526,94405.0464,77774.9223,35.4866,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
527,94404.8083,77773.9511,35.4869,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
528,94404.5703,77772.9798,35.4872,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
529,94404.3322,77772.0086,35.4875,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
530,94404.0941,77771.0373,35.4878,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
531,94403.856,77770.0661,35.4881,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
532,94403.6179,77769.0948,35.4884,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
533,94403.3798,77768.1236,35.4887,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
534,94403.1417,77767.1524,35.489,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
535,94402.9036,77766.1811,35.4893,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
536,94402.6655,77765.2099,35.4896,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
537,94402.4274,77764.2386,35.4899,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
538,94402.1894,77763.2674,35.4902,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
539,94401.9513,77762.2961,35.4905,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
540,94401.7132,77761.3249,35.4908,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
541,94401.4751,77760.3537,35.4911,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
542,94401.237,77759.3824,35.4914,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
543,94400.9989,77758.4112,35.4917,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
544,94400.7608,77757.4399,35.492,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
545,94400.5227,77756.4687,35.4923,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
546,94400.2846,77755.4974,35.4926,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
547,94400.0465,77754.5262,35.4929,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
548,94399.8085,77753.555,35.4932,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
549,94399.5704,77752.5837,35.4935,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
550,94399.3323,77751.6125,35.4938,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
551,94399.0942,77750.6412,35.4941,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
552,94398.8561,77749.67,35.4944,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
553,94398.618,77748.6987,35.4946,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
554,94398.3799,77747.7275,35.4949,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
555,94398.1418,77746.7563,35.4952,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
556,94397.9037,77745.785,35.4955,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
557,94397.6657,77744.8138,35.4958,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
558,94397.4276,77743.8425,35.4961,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
559,94397.1895,77742.8713,35.4964,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
560,94396.9514,77741.9,35.4967,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
561,94396.7133,77740.9288,35.497,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
562,94396.4752,77739.9576,35.4973,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
563,94396.2371,77738.9863,35.4976,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
564,94395.999,77738.0151,35.4979,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
565,94395.7609,77737.0438,35.4982,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
566,94395.5228,77736.0726,35.4985,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
567,94395.2848,77735.1013,35.4988,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
568,94395.0467,77734.1301,35.4991,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
569,94394.8086,77733.1589,35.4994,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
570,94394.5705,77732.1876,35.4997,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
571,94394.3324,77731.2164,35.5,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
572,94394.0943,77730.2451,35.5003,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
573,94393.8562,77729.2739,35.5006,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
574,94393.6181,77728.3026,35.5009,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
575,94393.38,77727.3314,35.5012,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
576,94393.1419,77726.3601,35.5015,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
577,94392.9039,77725.3889,35.5018,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
578,94392.6658,77724.4177,35.5021,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
579,94392.4277,77723.4464,35.5024,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
580,94392.1896,77722.4752,35.5027,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
581,94391.9515,77721.5039,35.503,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
582,94391.7134,77720.5327,35.5033,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
583,94391.4753,77719.5614,35.5036,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
584,94391.2372,77718.5902,35.5039,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
585,94390.9991,77717.619,35.5042,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
586,94390.7611,77716.6477,35.5045,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
587,94390.523,77715.6765,35.5048,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
588,94390.2849,77714.7052,35.5051,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
589,94390.0468,77713.734,35.5054,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
590,94389.8087,77712.7627,35.5057,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
591,94389.5706,77711.7915,35.506,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
592,94389.3325,77710.8203,35.5063,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
593,94389.0944,77709.849,35.5066,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
594,94388.8563,77708.8778,35.5069,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
595,94388.6182,77707.9065,35.5072,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
596,94388.3802,77706.9353,35.5075,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
597,94388.1421,77705.964,35.5078,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
598,94387.904,77704.9928,35.5081,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
599,94387.6659,77704.0216,35.5084,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
600,94387.4278,77703.0503,35.5087,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
601,94387.1897,77702.0791,35.509,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
602,94386.9516,77701.1078,35.5093,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
603,94386.7135,77700.1366,35.5096,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
604,94386.4754,77699.1653,35.5099,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
605,94386.2374,77698.1941,35.5102,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
606,94385.9993,77697.2229,35.5105,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
607,94385.7612,77696.2516,35.5108,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
608,94385.5231,77695.2804,35.5111,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
609,94385.285,77694.3091,35.5114,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
610,94385.0469,77693.3379,35.5117,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
611,94384.8088,77692.3666,35.512,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
612,94384.5707,77691.3954,35.5123,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
613,94384.3326,77690.4242,35.5126,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
614,94384.0945,77689.4529,35.5129,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
615,94383.8565,77688.4817,35.5132,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
616,94383.6184,77687.5104,35.5135,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
617,94383.3803,77686.5392,35.5138,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
618,94383.1422,77685.5679,35.5141,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
619,94382.9041,77684.5967,35.5144,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
620,94382.666,77683.6255,35.5147,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
621,94382.4279,77682.6542,35.515,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
622,94382.1898,77681.683,35.5153,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
623,94381.9517,77680.7117,35.5156,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
624,94381.7136,77679.7405,35.5159,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
625,94381.4756,77678.7692,35.5162,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
626,94381.2375,77677.798,35.5165,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
627,94380.9994,77676.8267,35.5168,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
628,94380.7613,77675.8555,35.5171,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
629,94380.5232,77674.8843,35.5174,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
630,94380.2851,77673.913,35.5177,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
631,94380.047,77672.9418,35.518,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
632,94379.8089,77671.9705,35.5183,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
633,94379.5708,77670.9993,35.5186,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
634,94379.3328,77670.028,35.5189,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
635,94379.0947,77669.0568,35.5192,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
636,94378.8566,77668.0856,35.5195,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
637,94378.6185,77667.1143,35.5198,-1.8112,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
